id;safra_abertura;cidade;estado;idade;sexo;limite_total;limite_disp;data; valor ;grupo_estabelecimento;cidade_estabelecimento;pais_estabelecimento
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2444;28.12.2019;21,37;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2418;29.12.2019;26,7;LOJA DE DEPART;RIODEJANEIRO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2388;29.12.2019;30;LOJA DE DEPART;RIODEJANEIRO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2379;29.12.2019;8,34;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2364;29.12.2019;7,79;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2350;29.12.2019;21,74;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;427;24.06.2019;13,32;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;416;25.06.2019;10,6;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1831;10.01.2020;14,42;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1766;12.01.2020;34,97;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1774;13.01.2020;11,16;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;880;15.07.2019;41,22;RESTAURANTE;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;867;15.07.2019;13,08;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2492;19.07.2019;92,77;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2469;21.07.2019;23,63;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2443;21.07.2019;25,45;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2430;22.07.2019;13,24;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3133;19.01.2020;29,26;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;695;12.10.2019;70,6;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3202;17.01.2020;12,8;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3172;18.01.2020;29,99;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1043;9.07.2019;40,66;SUPERMERCADOS;RIBEIRAO PIRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;876;18.12.2019;13,76;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;865;18.12.2019;11,07;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;399;11.02.2020;6,93;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3089;19.01.2020;43,96;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;509;28.06.2019;14,33;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2738;8.02.2020;14,75;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2438;8.02.2020;300;VESTUARIO;SAO BERNARDO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2425;8.02.2020;12,45;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2424;8.02.2020;1;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2393;8.02.2020;31,14;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2293;9.02.2020;100;POSTO DE GAS;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2173;9.02.2020;119,8;VAREJO;ITUPEVA;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1933;9.02.2020;240;VESTUARIO;ITUPEVA;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1774;9.02.2020;159,9;VESTUARIO;ITUPEVA;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1524;9.02.2020;249,99;VESTUARIO;ITUPEVA;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1509;9.02.2020;15;SERVI‚O;ITUPEVA;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1478;9.02.2020;30,4;RESTAURANTE;Itupeva;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;878;9.02.2020;599,99;VAREJO;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;803;9.02.2020;75;LOJA DE DEPART;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;783;9.02.2020;19,9;VAREJO;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;770;10.02.2020;13,02;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1082;10.09.2019;31;VAREJO;JOINVILLE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;683;13.09.2019;52,19;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;668;13.09.2019;14,5;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;656;13.09.2019;12,53;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;628;13.09.2019;27,61;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;443;14.09.2019;184,8;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1250;7.12.2019;66,37;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1681;4.04.2020;27,25;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3412;10.06.2019;787,88;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1852;8.01.2020;10,63;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;988;9.12.2019;19,56;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1373;7.09.2019;65;SERVI‚O;SAO BERNARDO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1361;7.09.2019;12,37;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1347;7.09.2019;14,02;VAREJO;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1242;7.09.2019;105,05;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1223;7.09.2019;18,9;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2737;25.04.2020;30,63;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2680;27.04.2020;28,83;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;226;12.08.2019;10,36;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;153;4.10.2019;120;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1132;11.10.2019;13,31;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;766;11.10.2019;379,9;M.O.T.O.;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;612;6.08.2019;19,4;RESTAURANTE;PRAIA GRANDE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;610;7.08.2019;2;RESTAURANTE;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;604;7.08.2019;6,2;RESTAURANTE;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1761;13.01.2020;11,5;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2222;30.12.2019;83,4;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2868;30.01.2020;15,95;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2888;31.01.2020;8,76;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1727;21.06.2019;109,3;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1358;21.06.2019;369;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2632;25.12.2019;12,95;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2631;26.12.2019;1;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;955;4.11.2019;249,9;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2645;23.12.2019;9,41;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;514;9.08.2019;11,29;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;249;11.08.2019;265,27;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;236;12.08.2019;13,05;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2248;30.12.2019;18,85;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1929;2.01.2020;10,7;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1922;2.01.2020;7,23;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;422;25.09.2019;50;POSTO DE GAS;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;973;11.09.2019;12,59;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1159;10.10.2019;7,8;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1893;21.08.2019;3,9;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1030;13.07.2019;28,19;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1016;13.07.2019;14,16;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;995;14.07.2019;21,25;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;965;14.07.2019;30,13;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;935;14.07.2019;29,79;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2303;19.09.2019;24,9;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2291;19.09.2019;11,9;SUPERMERCADOS;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1360;4.12.2019;10,84;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1348;4.12.2019;11,67;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1140;24.09.2019;14,42;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;11;15.02.2020;28,76;SERVI‚O;help.uber.com;GB
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;20;15.02.2020;20,25;SERVI‚O;BARUERI;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2412;23.07.2019;7,45;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2352;23.07.2019;60;SERVI‚O;OSASCO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2332;23.07.2019;20;SERVI‚O;OSASCO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2317;24.07.2019;14,44;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2289;24.07.2019;27,9;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;899;24.07.2019;1.390,00;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;631;6.08.2019;20,3;SUPERMERCADOS;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1948;26.12.2019;10,95;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1931;26.12.2019;16,72;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1913;27.12.2019;9,13;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1167;8.09.2019;55,8;VESTUARIO;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1132;8.09.2019;34,9;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;191;14.08.2019;11,3;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;59;30.08.2019;295,69;SUPERMERCADOS;SANTIAGO;CL
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;362;26.09.2019;60;SERVI‚O;OSASCO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2419;22.07.2019;11,02;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2428;13.06.2019;187,5;JOALHERIA;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1618;17.04.2020;7,5;RESTAURANTE;Sao Paulo;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;496;28.06.2019;12,75;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3014;24.01.2020;7,8;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;429;17.09.2019;13,72;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;413;17.09.2019;16,98;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;403;17.09.2019;9,62;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;998;11.09.2019;84;HOTEIS;JOINVILLE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1851;6.01.2020;14,25;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;745;13.09.2019;227,94;M.O.T.O.;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;735;13.09.2019;9,83;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2722;7.02.2020;51,71;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2753;7.02.2020;13,34;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;827;7.11.2019;11,06;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;27;7.11.2019;800;HOSP E CLINICA;Sao Paulo;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;19;7.11.2019;8,74;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2584;26.12.2019;47,01;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1925;26.12.2019;11,73;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1959;26.12.2019;13,8;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;403;26.06.2019;12,89;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1899;3.01.2020;12,72;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;599;8.08.2019;4,79;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;596;8.08.2019;3;RESTAURANTE;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1263;6.07.2019;21;SUPERMERCADOS;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1213;6.07.2019;49,9;VAREJO;SANTOANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1204;6.07.2019;9;SERVI‚O;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1084;8.07.2019;120,34;RESTAURANTE;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1889;5.01.2020;9,92;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;803;28.10.2019;27,9;VAREJO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2293;17.06.2019;134,99;VAREJO;BARUERI;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;192;14.02.2020;200,9;VESTUARIO;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;41;14.02.2020;131,95;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3078;20.01.2020;10,78;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;4;17.08.2019;173,28;CIA AEREAS;LIMA;PE
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;922;15.07.2019;13,28;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;526;9.08.2019;11;SUPERMERCADOS;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;548;8.08.2019;48,4;RESTAURANTE;Sao Paulo;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;537;9.08.2019;10,9;RESTAURANTE;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;2817;3.02.2020;11,94;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1632;10.04.2020;24,11;SERVI‚O;SAO PAULO;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;3;7.10.2019;49,45;RESTAURANTE;SANTO ANDRE;BR
5,38E+11;201905;SANTO ANDRE           ;SP ;28;F;4200;1912;3.01.2020;9,97;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7838;13.06.2019;3;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3813;20.01.2020;448;SERVI‚O;FOZ DO IGUACU;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3794;20.01.2020;18,4;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;6032;1.04.2020;26,9;M.O.T.O.;CURITIBA;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;6500;19.03.2020;5,48;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7769;13.08.2019;56,7;SEM RAMO;5,56E+11;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;4261;18.01.2020;3.366,36;CIA AEREAS;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3587;1.05.2020;26,9;ARTIGOS ELETRO;CURITIBA;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3578;3.05.2020;9,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7346;1.07.2019;26,2;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7324;1.07.2019;21,45;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7298;1.07.2019;26,35;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7286;1.07.2019;11,86;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7259;1.07.2019;26,9;ARTIGOS ELETRO;CURITIBA;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3620;21.01.2020;21,81;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3598;21.01.2020;22,08;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7707;26.04.2019;19,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;2307;20.02.2020;32,9;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;2250;20.02.2020;56,7;SEM RAMO;5,56E+11;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8267;26.08.2019;19,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7975;25.09.2019;29;ARTIGOS ELETRO;Sao Paulo;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8558;26.09.2019;19,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;6022;3.04.2020;9,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8528;28.09.2019;23,89;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8525;28.09.2019;3;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8522;28.09.2019;3,5;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;6083;26.03.2020;47,61;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;6063;26.03.2020;19,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;5472;28.01.2020;3,5;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7434;1.04.2019;26,9;ARTIGOS ELETRO;OSASCO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;5950;7.04.2020;72,66;SEM RAMO;5,56E+11;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3110;23.01.2020;100,75;SERVI‚O;FOZ DO IGUACU;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7925;1.06.2019;26,9;M.O.T.O.;CURITIBA;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8045;25.11.2019;9,87;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8025;26.11.2019;19,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;3229;22.01.2020;340;AGENCIA DE TUR;FOZ DO IGUACU;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7694;15.06.2019;2;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7688;15.06.2019;6,23;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;5902;14.04.2020;7,47;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;5892;14.04.2020;9,96;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8055;25.11.2019;29;ARTIGOS ELETRO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;8182;4.09.2019;55,2;SERVI‚O;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;6261;3.03.2020;9,9;VAREJO;SAO PAULO;BR
9,54E+11;201312;SAO PAULO             ;SP ;28;F;6500;7704;29.04.2019;3,5;SERVI‚O;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;225;21.11.2019;6,9;SERVI‚O;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;3973;1954;5.11.2019;3,17;SUPERMERCADOS;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;3973;1853;5.11.2019;101;POSTO DE GAS;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;8986;28.02.2020;32,7;SERVI‚O;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;9319;12.01.2020;27;SERVI‚O;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;9229;13.01.2020;89,97;VAREJO;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;6;18.11.2019;308,7;CIA AEREAS;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;10416;1877;10.11.2019;86,59;FARMACIAS;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;9875;14.02.2020;41,1;VAREJO;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;9401;14.02.2020;473,68;FARMACIAS;SAO PAULO;BR
3,31E+11;201903;SAO PAULO             ;SP ;33;M;12000;9347;14.02.2020;53,9;RESTAURANTE;SAO PAULO;BR
