ano,mes,customer_city_codes,customer_state_codes
2017,1,2447,18
2018,1,3562,25
2017,7,2637,22
2018,2,704,25
2017,12,1676,10
2017,7,1352,23
2018,6,3576,25
2018,2,451,10
2018,8,1067,17
2018,8,3576,25
2018,3,3576,25
2017,12,1833,25
2017,11,2160,25
2017,11,2160,25
2017,7,3669,7
2017,11,550,25
2017,8,4016,22
2018,4,3576,25
2018,4,1139,17
2017,11,2001,25
2017,3,1919,18
2018,3,3396,25
2018,3,3396,25
2017,10,3576,25
2018,2,1849,25
2017,12,451,10
2018,8,3409,25
2018,8,2068,4
2018,5,3414,25
2018,8,3130,25
2018,5,1762,23
2017,10,3451,18
2017,10,4025,22
2017,5,3576,25
2017,5,3576,25
2017,7,3853,17
2018,7,2945,22
2018,7,2106,25
2018,6,2579,25
2017,4,1052,17
2017,11,3576,25
2017,10,769,22
2017,6,3136,18
2018,2,2447,18
2018,4,436,25
2017,5,1372,17
2018,5,420,25
2018,7,3136,18
2018,7,2905,10
2018,7,2905,10
2018,7,2905,10
2018,7,2905,10
2018,3,48,25
2017,3,451,10
2017,9,3576,25
2017,8,3576,25
2017,9,3992,25
2017,9,3136,18
2017,8,704,25
2018,7,149,25
2017,11,3396,25
2017,9,714,22
2018,4,1626,18
2018,8,3409,25
2017,12,3576,25
2017,10,3576,25
2018,6,3136,18
2018,5,3136,18
2018,2,3136,18
2018,2,3136,18
2018,7,1657,25
2018,3,3576,25
2017,11,1384,25
2018,3,556,6
2018,3,556,6
2018,3,556,6
2018,3,556,6
2018,6,2629,25
2017,6,1129,12
2017,6,3126,0
2017,10,2811,25
2018,2,3576,25
2017,12,2447,18
2018,7,3228,4
2017,4,311,18
2017,11,3576,25
2017,11,3356,25
2017,12,1697,8
2017,11,1868,15
2018,4,3737,25
2018,6,1523,25
2018,4,2945,22
2017,5,3804,25
2017,10,877,17
2017,4,1776,10
2018,5,2945,22
2018,6,2798,18
2017,11,3576,25
2018,2,2513,17
2018,7,2771,22
2018,7,2771,22
2018,7,1603,23
2018,7,1603,23
2018,7,1603,23
2018,7,1603,23
2018,7,1603,23
2018,7,1603,23
2017,12,2591,10
2017,12,3136,18
2017,11,3581,18
2018,8,556,6
2018,8,3964,22
2018,8,3964,22
2018,8,3576,25
2018,7,4063,7
2017,12,2798,18
2017,4,3136,18
2017,12,451,10
2017,12,2270,25
2018,5,3136,18
2018,3,157,17
2017,7,3882,11
2017,6,556,6
2017,9,2945,22
2017,3,2653,13
2017,1,1014,26
2017,1,1770,10
2017,4,3228,4
2017,3,3136,18
2017,3,3136,18
2017,7,2329,25
2017,4,182,18
2017,8,3113,25
2017,12,3576,25
2017,11,328,25
2018,2,1593,22
2017,4,3576,25
2018,1,3112,25
2018,1,4003,25
2018,1,4003,25
2018,7,2206,22
2018,1,3357,22
2017,4,269,18
2018,5,3576,25
2018,6,451,10
2018,7,3576,25
2017,12,1109,10
2018,8,3693,22
2018,8,581,23
2018,8,2208,10
2018,8,3576,25
2018,6,556,6
2018,6,793,23
2018,6,793,23
2017,5,281,18
2018,5,1058,10
2017,12,2564,15
2018,7,1657,25
2018,5,3136,18
2017,8,3576,25
2017,3,3136,18
2017,9,478,23
2017,9,474,25
2017,9,2373,10
2017,7,1792,10
2017,11,2849,25
2017,11,1523,25
2018,1,4073,18
2018,8,3576,25
2017,11,2579,25
2018,7,3576,25
2018,7,3576,25
2018,3,2288,18
2017,11,1186,10
2017,12,3576,25
2018,3,3356,25
2017,8,3576,25
2018,3,225,24
2018,8,1523,25
2018,7,2068,4
2018,8,2329,25
2018,8,2329,25
2017,8,2230,17
2017,10,416,4
2017,2,737,18
2018,5,3136,18
2018,1,3576,25
2018,1,3576,25
2017,9,866,18
2017,10,3136,18
2018,2,3669,7
2018,2,3669,7
2017,10,3576,25
2018,2,3136,18
2017,10,3576,25
2017,12,3576,25
2018,4,2798,18
2018,3,3737,25
2017,12,2184,17
2017,11,2270,25
2018,7,478,23
2017,8,1037,10
2017,7,2846,25
2018,1,1561,25
2017,11,3576,25
2017,5,3632,25
2017,3,3576,25
2017,12,2103,25
2017,12,3047,18
2018,5,1098,23
2017,9,2847,8
2018,3,404,18
2017,8,2773,25
2017,7,136,26
2017,5,3576,25
2018,1,1139,17
2017,11,3136,18
2017,12,3576,25
2018,2,3534,25
2018,4,704,25
2018,4,2579,25
2018,4,3576,25
2018,4,3576,25
2018,7,3576,25
2017,4,1951,4
2018,1,3576,25
2017,9,3824,18
2017,5,638,10
2018,6,1058,10
2018,7,2647,23
2018,4,1139,17
2018,1,312,25
2018,1,312,25
2018,1,312,25
2018,6,3911,25
2018,6,3911,25
2018,6,3911,25
2018,6,3911,25
2018,6,3911,25
2018,6,3911,25
2018,5,3136,18
2018,5,3136,18
2017,11,3136,18
2017,11,3136,18
2018,7,1877,25
2017,2,821,22
2017,1,1523,25
2017,1,1368,5
2018,1,3796,25
2017,11,2626,26
2018,8,1139,17
2017,10,1547,25
2018,2,3228,4
2018,6,727,16
2018,6,727,16
2018,6,727,16
2018,6,727,16
2018,7,3576,25
2017,7,704,25
2017,7,704,25
2017,2,1023,22
2017,2,1023,22
2018,7,3136,18
2017,10,3576,25
2018,1,1509,17
2017,11,2984,25
2017,11,1793,25
2017,11,1793,25
2017,11,1793,25
2018,4,2512,22
2018,4,2798,18
2018,4,2798,18
2018,2,566,15
2018,1,3576,25
2017,3,3741,9
2017,5,1976,25
2017,3,1833,25
2018,8,3576,25
2017,12,451,10
2017,11,2054,22
2017,11,3228,4
2018,6,2492,18
2018,5,3576,25
2018,6,2446,8
2018,4,428,25
2018,8,704,25
2018,8,704,25
2017,10,704,25
2018,3,2492,18
2018,2,451,10
2017,12,3794,25
2017,12,1139,17
2017,11,1329,25
2018,4,3205,5
2017,8,2143,10
2017,8,1840,16
2017,10,3398,10
2017,7,1840,16
2018,2,246,4
2018,1,1877,25
2018,6,645,22
2018,8,2428,19
2017,12,3737,25
2018,4,1088,25
2018,8,3705,8
2018,7,1129,12
2017,9,3136,18
2017,9,3136,18
2017,9,2730,15
2018,7,556,6
2018,8,3396,25
2018,7,3576,25
2018,7,3596,25
2018,8,3534,25
2017,7,3136,18
2017,4,3207,10
2018,1,3415,25
2018,3,3136,18
2018,3,613,25
2018,1,3136,18
2017,4,707,1
2017,5,3136,18
2017,11,1129,12
2017,5,3136,18
2017,7,737,18
2017,11,3546,9
2017,11,3546,9
2017,5,3126,0
2017,5,3228,4
2017,5,3228,4
2017,3,3576,25
2016,10,3984,25
2017,10,1129,12
2018,8,3576,25
2018,4,1139,17
2017,12,166,7
2017,7,225,24
2018,4,3576,25
2018,5,2001,25
2018,7,3576,25
2018,6,1372,17
2018,3,3894,23
2018,5,3576,25
2018,4,3596,25
2018,4,3596,25
2018,2,3882,11
2017,8,3396,25
2017,8,3396,25
2018,8,3228,4
2018,4,1368,5
2018,1,1279,25
2018,3,2716,10
2017,9,3576,25
2018,1,1547,25
2018,6,915,25
2018,7,547,23
2018,2,451,10
2018,8,468,10
2018,8,3576,25
2018,7,3136,18
2018,7,3500,23
2018,1,3669,7
2018,5,630,7
2017,3,1139,17
2018,5,2081,10
2017,4,1139,17
2017,1,262,23
2018,8,864,17
2018,3,2139,1
2018,5,1139,17
2018,7,556,6
2017,7,2945,22
2018,7,2945,22
2018,8,877,17
2018,8,3136,18
2018,8,3576,25
2018,8,3576,25
2018,7,2917,17
2018,8,2087,25
2018,8,451,10
2017,8,451,10
2017,8,451,10
2018,7,3356,25
2018,5,3331,25
2018,6,3576,25
2018,6,2101,17
2018,6,1352,23
2018,6,1523,25
2018,5,1468,22
2018,6,3576,25
2017,9,3802,25
2017,9,3802,25
2018,4,3576,25
2018,4,3576,25
2018,7,478,23
2018,6,3136,18
2018,6,3136,18
2018,6,1352,23
2018,6,3804,25
2017,1,3228,4
2018,7,3136,18
2018,7,1439,8
2018,8,3576,25
2018,5,3576,25
2017,8,1739,4
2017,8,83,10
2017,8,83,10
2018,8,3738,12
2018,8,704,25
2018,6,1139,17
2018,3,3698,10
2017,9,1855,25
2017,9,2527,7
2018,2,1457,10
2017,8,1037,10
2017,8,1037,10
2017,8,1037,10
2017,4,2945,22
2017,4,2945,22
2017,9,3081,18
2017,11,151,25
2017,3,864,17
2017,10,3576,25
2017,7,3576,25
2017,6,446,13
2017,7,3136,18
2018,8,2945,22
2018,4,3552,22
2018,1,4034,23
2017,11,1763,25
2017,2,3576,25
2017,1,2065,25
2017,7,961,10
2017,2,3576,25
2017,7,2428,19
2017,11,2139,1
2018,8,3576,25
2017,11,2065,25
2018,3,3136,18
2018,3,3576,25
2018,3,2620,23
2017,9,1072,16
2017,10,3576,25
2017,11,556,6
2018,3,451,10
2018,5,3576,25
2018,6,556,6
2018,5,1194,22
2017,6,2228,25
2017,11,3451,18
2017,11,162,13
2017,10,1457,10
2018,6,1139,17
2017,9,1319,4
2018,8,182,18
2018,7,649,25
2018,5,704,25
2018,5,704,25
2018,7,3576,25
2017,5,1319,4
2018,2,3586,17
2018,2,2101,17
2018,4,1236,22
2018,4,3576,25
2017,5,3576,25
2018,1,451,10
2017,5,2492,18
2018,1,3576,25
2018,1,2314,25
2018,1,2314,25
2017,10,3576,25
2017,11,3136,18
2017,6,1980,23
2017,8,1302,4
2018,3,3576,25
2018,4,3136,18
2018,7,451,10
2018,4,3576,25
2017,8,2967,20
2018,3,41,8
2017,11,3357,22
2017,9,3538,22
2018,5,3076,25
2017,12,3126,0
2018,4,3903,25
2017,10,3744,25
2017,6,3415,25
2017,11,9,23
2017,12,1657,25
2018,2,3546,9
2017,11,2195,9
2018,3,3136,18
2018,1,451,10
2018,1,3136,18
2017,12,1476,22
2017,11,3576,25
2017,10,451,10
2018,5,229,25
2018,4,2847,8
2018,6,2680,17
2018,7,3130,25
2018,4,3884,22
2018,3,4052,25
2018,3,2945,22
2018,8,3136,18
2018,7,3576,25
2018,2,3136,18
2018,6,3576,25
2018,6,3576,25
2017,2,92,10
2017,2,92,10
2017,2,92,10
2017,12,3136,18
2017,12,3136,18
2017,12,3136,18
2017,12,3136,18
2017,12,3136,18
2017,12,3136,18
2017,11,2608,5
2017,11,2608,5
2017,11,2608,5
2017,2,2492,18
2017,3,3136,18
2017,3,3136,18
2017,7,3228,4
2017,10,1990,4
2017,11,3576,25
2017,2,2346,7
2017,1,1359,22
2017,2,3804,25
2017,11,2945,22
2017,11,2945,22
2017,10,556,6
2017,12,737,18
2017,11,3576,25
2018,4,3466,25
2018,2,556,6
2017,11,704,25
2018,8,4073,18
2018,8,1368,5
2018,7,2945,22
2017,7,1547,25
2017,7,1738,18
2017,11,1476,22
2017,10,2001,25
2017,12,1523,25
2017,12,3682,25
2018,1,991,10
2017,9,4050,7
2017,11,4074,25
2018,5,3136,18
2018,6,3136,18
2018,2,3576,25
2017,11,3576,25
2017,7,1521,25
2017,7,1521,25
2017,6,119,8
2017,6,1858,10
2018,7,1607,25
2018,2,3883,10
2018,1,3576,25
2017,6,1384,25
2017,11,1384,25
2017,5,2626,26
2018,3,1368,5
2018,3,1368,5
2018,4,1936,25
2018,2,3943,17
2018,4,3642,4
2018,3,451,10
2018,3,451,10
2018,3,3576,25
2017,12,2975,25
2017,12,2975,25
2018,7,3415,25
2018,7,1804,25
2018,7,1305,10
2018,8,3409,25
2018,8,2555,16
2018,4,2783,25
2017,11,2976,10
2017,5,3576,25
2018,8,3576,25
2017,6,984,17
2017,10,808,25
2017,10,808,25
2017,10,808,25
2017,10,808,25
2017,6,1855,25
2017,5,478,23
2018,7,3603,22
2018,7,3603,22
2018,7,3603,22
2018,7,3603,22
2018,7,3603,22
2018,7,3603,22
2017,5,792,10
2017,5,792,10
2017,5,792,10
2017,5,792,10
2018,1,3534,25
2017,9,2373,10
2018,5,2945,22
2017,1,769,22
2017,1,769,22
2018,5,1139,17
2018,7,3576,25
2018,2,1991,5
2018,3,748,12
2018,8,3414,25
2017,9,149,25
2017,9,149,25
2017,1,3414,25
2018,4,1457,10
2018,4,1457,10
2018,6,2222,18
2018,6,2222,18
2018,2,2447,18
2017,9,3576,25
2017,9,3576,25
2018,2,1523,25
2018,3,3136,18
2018,5,100,20
2018,5,3136,18
2017,8,788,10
2017,12,1271,10
2018,1,3576,25
2018,4,3409,25
2018,4,1919,18
2018,5,3136,18
2018,7,3349,13
2017,12,446,13
2017,11,3409,25
2017,11,3409,25
2018,7,1139,17
2018,7,1139,17
2018,7,3396,25
2018,7,2945,22
2018,7,2160,25
2017,5,2071,10
2017,10,2945,22
2017,3,3136,18
2018,7,3228,4
2018,8,3538,22
2017,5,1833,25
2017,11,3749,25
2017,11,3749,25
2018,5,263,25
2017,11,3473,18
2018,4,3576,25
2018,4,3744,25
2017,6,814,10
2018,1,1657,25
2018,8,4050,7
2018,7,1680,10
2018,7,1680,10
2018,7,1680,10
2017,4,1822,25
2018,4,1095,5
2017,10,1368,5
2017,10,1368,5
2018,3,2579,25
2018,3,3356,25
2018,3,3633,10
2017,11,3576,25
2017,7,1368,5
2017,7,3576,25
2017,10,1139,17
2017,7,3576,25
2017,12,3576,25
2017,12,3576,25
2017,5,3112,25
2018,3,2945,22
2018,3,2945,22
2018,8,3576,25
2018,5,1352,23
2018,6,206,8
2018,6,2593,10
2018,8,3576,25
2018,8,3576,25
2018,8,3576,25
2017,3,580,4
2017,3,580,4
2017,7,3576,25
2018,2,1217,7
2018,5,1129,12
2018,7,1803,25
2018,4,704,25
2018,2,3136,18
2017,9,1139,17
2018,5,3576,25
2017,11,3409,25
2017,11,3635,1
2017,11,3701,25
2018,2,3576,25
2018,2,2955,25
2017,11,4063,7
2017,11,446,13
2017,10,3576,25
2018,3,349,22
2018,6,3331,25
2018,5,3326,22
2018,6,2079,25
2018,5,3576,25
2018,5,3754,25
2018,5,1457,10
2018,5,1037,10
2017,2,4050,7
2017,5,3136,18
2017,2,3576,25
2018,3,2563,25
2017,7,1680,10
2017,4,3576,25
2017,4,3576,25
2017,4,3284,14
2017,7,3576,25
2018,6,3576,25
2017,8,3993,10
2017,7,3576,25
2018,2,2579,25
2017,11,1680,10
2017,6,264,25
2018,2,2048,10
2018,1,264,25
2018,1,2834,17
2018,7,556,6
2017,8,3331,25
2017,9,1981,10
2018,1,649,25
2018,4,429,25
2017,7,3576,25
2017,8,573,13
2017,7,2270,25
2017,7,2270,25
2018,2,2330,25
2018,1,2447,18
2018,7,3981,8
2017,5,556,6
2018,5,1457,10
2017,4,2447,18
2017,9,3581,18
2018,8,3576,25
2017,11,2917,17
2017,10,1352,23
2017,7,2234,17
2018,2,3979,25
2017,11,704,25
2018,1,3576,25
2018,2,1443,8
2017,8,3016,17
2017,4,3167,8
2017,6,1284,24
2017,6,3228,4
2017,3,451,10
2018,4,3015,10
2018,2,2077,25
2017,2,3415,25
2017,5,3576,25
2017,8,3576,25
2017,8,1523,25
2018,1,3136,18
2017,7,1863,17
2017,3,769,22
2017,4,1465,10
2017,3,451,10
2018,1,4063,7
2018,1,3576,25
2017,11,3576,25
2017,12,2945,22
2018,4,3576,25
2018,5,1439,8
2018,1,2579,25
2017,10,3775,12
2017,3,1922,24
2017,5,451,10
2018,6,3536,17
2017,8,3576,25
2018,4,1016,25
2017,6,1512,25
2017,4,3576,25
2017,5,3356,25
2017,11,3576,25
2017,5,3576,25
2017,5,3576,25
2017,12,3473,18
2017,10,1457,10
2017,10,1457,10
2018,5,3092,10
2018,1,2877,16
2017,12,1443,8
2018,1,3871,22
2017,10,3576,25
2017,11,3005,25
2017,3,3576,25
2017,8,704,25
2017,7,3576,25
2017,9,3576,25
2017,12,704,25
2017,9,168,17
2018,2,556,6
2018,1,1628,25
2018,4,961,10
2018,3,3409,25
2018,7,451,10
2018,7,3804,25
2018,5,2672,17
2018,7,1523,25
2018,5,3415,25
2018,1,3617,25
2018,7,1098,23
2017,10,3228,4
2017,11,3576,25
2018,5,1735,10
2018,6,3576,25
2017,8,3136,18
2017,8,3136,18
2017,7,3136,18
2017,7,448,18
2017,7,3067,15
2018,6,1368,5
2017,1,451,10
2017,12,3919,10
2017,12,3919,10
2017,5,3466,25
2017,12,3133,18
2017,11,1983,25
2018,3,704,25
2018,4,3576,25
2018,8,3536,17
2017,2,3415,25
2017,2,3415,25
2017,2,3415,25
2017,2,3415,25
2018,2,556,6
2018,5,3409,25
2017,3,1088,25
2018,7,3136,18
2018,6,2313,15
2018,6,446,13
2017,10,3482,9
2017,10,826,7
2017,12,446,13
2017,9,436,25
2018,3,1037,10
2018,1,3414,25
2018,1,3414,25
2018,5,3576,25
2018,5,2492,18
2018,5,3576,25
2017,5,1515,25
2017,10,704,25
2017,3,3576,25
2018,1,2621,10
2018,1,3576,25
2018,6,3356,25
2017,12,456,9
2018,5,3136,18
2018,7,3500,23
2018,7,1974,14
2018,7,3808,4
2017,6,3415,25
2017,7,2372,22
2018,3,451,10
2018,4,3228,4
2017,6,1901,5
2018,3,2564,15
2017,7,1439,8
2018,6,3228,4
2018,8,3409,25
2018,8,3409,25
2017,9,1821,8
2017,9,1821,8
2018,7,556,6
2018,6,4050,7
2018,7,2564,15
2018,6,2796,23
2018,7,2447,18
2018,5,3136,18
2017,9,1592,10
2017,4,3451,18
2017,11,3754,25
2018,7,3576,25
2017,2,2793,25
2018,6,3576,25
2018,4,3576,25
2018,4,214,25
2017,11,497,11
2018,2,2945,22
2017,8,379,10
2017,2,3466,25
2017,10,3576,25
2017,7,3749,25
2017,6,1868,15
2017,4,2771,22
2017,10,2139,1
2017,9,2222,18
2018,5,3167,8
2018,7,3459,10
2017,5,3576,25
2018,1,3576,25
2017,4,3032,4
2017,4,3032,4
2017,10,3824,18
2018,7,1319,4
2018,5,3576,25
2017,7,3466,25
2017,6,1372,17
2017,3,3396,25
2017,3,3396,25
2017,4,3136,18
2017,4,3136,18
2017,7,234,25
2017,9,328,25
2017,4,3136,18
2018,7,937,23
2018,3,4073,18
2017,11,3136,18
2017,11,3136,18
2017,11,3136,18
2017,11,3136,18
2017,11,3136,18
2017,11,3136,18
2017,11,3262,25
2017,6,2186,22
2017,3,1523,25
2017,7,3105,25
2018,4,704,25
2017,11,3576,25
2018,2,4063,7
2018,2,556,6
2018,4,777,25
2018,2,2176,17
2018,3,3136,18
2018,3,3136,18
2018,3,428,25
2018,2,3576,25
2017,8,2984,25
2017,8,3576,25
2018,2,1231,10
2017,5,3576,25
2017,4,2715,10
2018,8,1139,17
2018,3,2945,22
2017,4,2139,1
2017,12,2620,23
2018,1,3775,12
2018,3,3576,25
2018,2,1996,10
2018,2,3576,25
2017,11,2774,19
2017,9,436,25
2018,5,3698,10
2017,12,1098,23
2017,11,1507,7
2017,11,1507,7
2017,11,1507,7
2017,12,136,22
2018,7,3576,25
2018,3,607,18
2018,3,607,18
2017,10,3687,4
2017,9,3669,7
2018,3,2492,18
2018,5,3136,18
2018,5,3136,18
2018,5,3136,18
2018,5,3136,18
2017,9,2222,18
2017,12,581,23
2017,10,3136,18
2017,9,478,23
2017,12,2627,17
2017,10,3576,25
2017,11,1041,10
2017,10,1368,5
2018,2,4050,7
2017,5,1780,12
2018,8,3576,25
2018,7,2444,18
2018,6,163,8
2018,7,478,23
2018,5,269,18
2017,3,3570,20
2018,4,3576,25
2017,12,864,17
2017,5,3576,25
2018,7,451,10
2018,5,2849,25
2017,8,3576,25
2017,8,2579,25
2017,7,3576,25
2017,7,3576,25
2017,7,3576,25
2017,7,3576,25
2017,7,3576,25
2018,7,3970,4
2017,11,2291,18
2017,3,835,22
2017,11,1129,12
2017,10,3576,25
2018,5,1521,25
2017,5,3576,25
2017,8,3228,4
2018,6,3576,25
2018,2,3754,25
2018,6,2984,25
2018,7,3993,10
2018,8,1997,22
2017,8,3228,4
2018,8,3576,25
2017,6,3576,25
2018,7,3844,10
2018,3,3576,25
2017,10,404,18
2017,6,897,22
2017,12,3113,25
2017,10,1039,22
2017,6,3576,25
2017,6,3763,6
2017,5,2591,10
2018,7,3576,25
2018,7,3396,25
2018,7,3822,16
2018,7,3737,25
2018,8,3396,25
2018,8,3576,25
2017,4,1507,7
2017,2,3136,18
2017,10,2758,25
2017,11,3109,10
2017,11,3109,10
2017,11,3109,10
2017,12,3576,25
2017,12,3576,25
2017,10,2001,25
2017,12,704,25
2017,12,2896,25
2017,12,2896,25
2018,2,3576,25
2017,11,3228,4
2017,11,2498,10
2018,8,83,10
2017,5,3529,25
2017,5,3529,25
2018,4,225,24
2017,6,1749,18
2017,10,3576,25
2018,1,1523,25
2018,3,1139,17
2018,2,2945,22
2017,4,2793,25
2017,11,3576,25
2018,8,3136,18
2017,12,556,6
2018,3,3810,10
2018,6,3576,25
2018,6,3576,25
2017,11,3136,18
2017,11,3136,18
2017,11,3136,18
2018,6,629,22
2018,6,629,22
2018,1,2066,17
2017,12,3576,25
2018,8,1775,4
2018,6,428,25
2017,5,2578,17
2018,1,3136,18
2017,7,3576,25
2018,1,268,15
2017,11,1139,17
2017,11,633,25
2017,9,3534,25
2017,3,451,10
2017,5,3576,25
2017,10,149,25
2017,4,2487,18
2017,5,1352,23
2017,6,3719,12
2017,4,3136,18
2017,11,3928,10
2017,11,3136,18
2017,11,3284,14
2017,8,2353,25
2018,8,1439,8
2017,5,276,10
2018,3,446,13
2018,1,1974,14
2018,1,1974,14
2017,10,2707,22
2018,3,3136,18
2017,11,3076,25
2018,5,3822,16
2018,8,3228,4
2018,5,3136,18
2018,3,3136,18
2018,5,2119,10
2018,1,2945,22
2018,1,2945,22
2017,5,3576,25
2017,5,3576,25
2017,5,2081,10
2017,7,94,17
2017,12,2329,25
2017,12,3695,25
2016,10,3134,25
2017,5,3136,18
2018,4,3576,25
2018,3,412,23
2018,7,3213,10
2018,6,451,10
2017,7,3576,25
2018,8,428,25
2018,7,496,15
2017,10,1263,22
2018,5,2214,7
2018,5,2214,7
2018,6,767,24
2018,3,2442,25
2018,8,3576,25
2018,8,3576,25
2017,7,4073,18
2017,9,1877,25
2017,8,2492,18
2018,5,3576,25
2018,5,3576,25
2018,3,2004,25
2017,12,704,25
2017,12,1392,10
2018,8,1194,22
2018,7,1833,25
2017,3,4050,7
2018,8,3576,25
2017,10,3576,25
2017,10,3576,25
2018,3,704,25
2018,1,328,25
2017,11,3576,25
2017,11,3576,25
2017,11,3576,25
2017,11,1547,25
2017,9,2447,18
2017,8,2579,25
2018,7,704,25
2017,5,1913,25
2018,7,2741,25
2017,3,3576,25
2017,11,725,25
2017,11,2984,25
2017,11,2984,25
2017,12,4073,18
2017,5,936,9
2017,5,936,9
2018,8,556,6
2017,9,2945,22
2017,4,473,25
2018,1,3802,25
2017,8,3136,18
2018,3,3219,25
2017,10,3148,22
2018,4,2252,25
2017,11,2976,10
2017,11,1384,25
2018,8,1657,25
2018,2,1331,25
2018,7,3576,25
2018,6,3341,22
2018,6,3341,22
2018,6,3341,22
2018,6,3341,22
2017,5,1796,23
2018,4,1478,25
2018,8,4003,25
2018,4,428,25
2018,6,1868,15
2018,4,1874,4
2018,4,556,6
2018,5,2593,10
2018,8,3136,18
2017,3,3993,10
2018,2,3576,25
2017,11,3576,25
2017,11,3546,9
2017,5,3576,25
2017,12,244,10
2017,12,244,10
2017,6,3737,25
2017,6,3737,25
2017,6,3737,25
2017,6,3737,25
2017,5,3136,18
2017,5,3136,18
2017,5,3136,18
2017,5,3136,18
2017,5,704,25
2017,5,704,25
2018,4,3576,25
2018,4,3576,25
2018,6,1595,25
2018,6,1595,25
2017,8,1439,8
2018,6,3136,18
2018,6,3576,25
2018,6,817,25
2018,6,817,25
2018,6,817,25
2018,4,1129,12
2018,4,1129,12
2018,3,704,25
2018,1,556,6
2018,1,2685,18
2018,1,2685,18
2018,1,2685,18
2018,1,2685,18
2018,1,2685,18
2018,1,2685,18
2018,3,3414,25
2017,11,704,25
2017,10,579,10
2017,11,2492,18
2018,6,2182,10
2017,4,3109,10
2017,10,1631,5
2017,10,1631,5
2018,1,2068,4
2018,7,328,25
2017,7,556,6
2018,1,3136,18
2018,1,3136,18
2018,5,451,10
2018,7,451,10
2018,7,3576,25
2017,8,3003,25
2017,3,3576,25
2018,8,3576,25
2018,8,3414,25
2018,8,3003,25
2018,2,3766,23
2018,2,3766,23
2017,12,3576,25
2017,8,3576,25
2017,9,2216,10
2017,12,630,7
2018,5,1766,10
2018,7,3576,25
2017,6,451,10
2017,6,451,10
2018,3,1139,17
2018,4,3228,4
2018,7,2444,18
2018,4,2428,19
2017,9,3569,13
2018,1,3824,18
2017,5,3576,25
2018,6,3076,25
2018,6,3076,25
2018,6,3576,25
2018,4,160,25
2018,1,2771,22
2017,2,3576,25
2018,2,3136,18
2018,7,3136,18
2017,9,3210,25
2017,9,3557,7
2017,12,3839,15
2018,3,1368,5
2018,8,3576,25
2017,1,3180,20
2018,8,3576,25
2018,1,2771,22
2018,1,2771,22
2018,7,2766,22
2018,5,1139,17
2017,1,2270,25
2017,2,3136,18
2017,2,3136,18
2017,2,3136,18
2018,1,3396,25
2018,2,704,25
2018,8,1526,10
2018,6,3576,25
2017,8,3780,10
2018,6,2626,17
2018,6,704,25
2018,6,2048,10
2018,5,4063,7
2018,8,451,10
2017,12,1067,17
2017,11,66,14
2017,5,349,22
2018,6,3130,25
2018,6,3130,25
2017,9,3136,18
2018,7,1368,5
2018,7,1368,5
2017,8,704,25
2017,11,3576,25
2018,7,704,25
2018,7,1247,22
2018,6,1916,10
2018,2,3228,4
2018,3,2854,25
2017,9,2128,18
2017,11,274,17
2017,12,4024,22
2017,8,1521,25
2018,5,3737,25
2018,2,3938,17
2018,8,3228,4
2018,7,446,13
2018,1,2707,22
2018,2,3356,25
2017,11,2579,25
2018,1,3136,18
2018,2,3331,25
2017,9,556,6
2017,12,3228,4
2018,1,3136,18
2017,12,3927,10
2018,6,1129,12
2017,11,3816,25
2018,4,3136,18
2018,7,1627,4
2018,1,2798,18
2018,2,1649,23
2018,6,3576,25
2018,7,1768,18
2018,3,2373,10
2018,2,3396,25
2018,7,1168,25
2018,6,3136,18
2018,6,3576,25
2018,5,163,8
2018,8,2071,10
2018,1,1384,25
2018,8,206,8
2017,12,2447,18
2017,5,1376,25
2017,10,3136,18
2017,8,206,8
2017,7,2593,10
2017,7,2593,10
2018,6,3302,5
2017,7,249,25
2017,7,249,25
2018,4,544,25
2017,7,3228,4
2017,8,2201,1
2018,1,2945,22
2018,8,638,10
2018,8,3228,4
2018,7,3136,18
2018,7,3928,10
2016,10,3576,25
2017,3,1352,23
2017,2,2990,25
2017,10,3136,18
2017,7,1523,25
2017,8,3121,10
2017,8,3546,9
2018,4,3576,25
2018,4,1139,17
2018,1,1897,17
2017,11,2993,25
2018,1,1523,25
2018,2,3534,25
2018,1,1502,10
2018,1,1502,10
2018,2,3576,25
2018,5,3576,25
2018,5,3576,25
2018,6,3576,25
2018,6,3576,25
2016,10,3451,18
2018,1,3435,24
2017,10,2537,22
2018,5,2001,25
2018,5,3576,25
2017,1,3576,25
2017,5,556,6
2018,5,1831,18
2018,6,3003,25
2018,8,1381,25
2017,7,3136,18
2018,1,468,10
2017,7,3979,25
2017,7,2001,25
2017,11,3576,25
2017,11,3352,23
2017,9,404,18
2018,6,3576,25
2018,5,2285,10
2018,7,1680,10
2018,5,451,10
2018,5,3576,25
2018,6,769,22
2018,6,2258,17
2017,5,3228,4
2018,4,3409,25
2018,6,3451,18
2018,4,2945,22
2018,1,2849,25
2018,5,3409,25
2018,1,579,10
2018,4,3927,10
2017,10,3576,25
2017,10,3576,25
2017,9,3415,25
2017,12,3554,25
2017,12,2945,22
2017,12,3136,18
2018,1,2868,25
2017,11,722,11
2017,11,722,11
2018,7,556,6
2018,6,3861,25
2017,9,1439,8
2018,6,556,6
2018,6,451,10
2018,3,3669,7
2018,7,3576,25
2018,4,3576,25
2018,4,1360,8
2018,3,451,10
2018,3,451,10
